SUBURB, non_agg_sex_assault, serious_assault_result_injury, assault_police, dang_negli_acts, theft_from_motor_veh, prop_dam_by_fire_expl, POSTCODE, blackmail_extor, receive_handle_proceeds_crime, abduc_harass_other, id, agg_sex_assault, graffiti, sct_residence, common_assault, theft_from_shop, agg_robbery, SUBURB_NUMBER, non_assault_sex_off, serious_assault_not_result_injury, murder, other_acts_intend_cause_injury, obtain_benefit_by_decept, sct_non_residence, theft_illegal_use_mv, threatening_beh, other_fraud_decep_rel_offences, other_hom_rel_offences, month_year, total_offences, trespass_other, other_theft, non_agg_robbery, other_prop_damage_envl
"BEACHPORT",0,0,0,0,0,0,"5280",0,0,0,5975,0,0,0,0,0,0,528013,0,1,0,0,0,0,1,0,0,0,"Aug 2019",3,0,0,0,1
"KINGSTON ON MURRAY",0,0,0,0,0,0,"5331",0,0,0,6032,0,0,0,0,0,0,533101,0,0,0,0,0,1,0,0,0,0,"Aug 2019",1,0,0,0,0
"MOOROOK",0,0,0,0,0,0,"5332",0,0,0,6035,0,0,0,0,0,0,533201,0,1,0,0,0,0,0,0,0,0,"Aug 2019",2,0,0,0,1
"ROSEWORTHY",0,0,0,0,0,0,"5371",0,0,0,6049,0,1,0,0,0,0,537101,0,0,0,0,0,0,0,0,0,0,"Aug 2019",2,0,0,0,1
"TEMPLERS",0,0,0,0,0,0,"5371",0,0,0,6060,0,0,0,0,0,0,537103,0,0,0,0,0,0,1,0,0,0,"Aug 2019",1,0,0,0,0
"FREELING",0,0,0,0,1,0,"5372",0,0,0,6066,0,0,1,1,0,0,537201,0,0,0,0,0,0,0,0,0,0,"Aug 2019",8,2,1,0,2
"EDWARDSTOWN",0,0,0,0,2,0,"5039",0,1,1,608,0,0,5,2,10,0,503902,0,0,0,0,3,0,0,0,0,0,"Aug 2019",40,1,12,0,3
"MOUNT GAMBIER",0,6,3,0,10,1,"5290",0,1,0,6089,0,1,7,7,10,0,529001,0,5,0,0,3,2,4,1,1,0,"Aug 2019",162,0,12,0,88
"BURRUNGULE",0,0,0,0,0,0,"5291",0,0,0,6104,0,0,0,0,0,0,529101,0,0,0,0,0,0,0,0,0,0,"Aug 2019",2,2,0,0,0
"CAPE DOUGLAS",0,0,0,0,1,0,"5291",0,0,0,6107,0,0,0,0,0,0,529105,0,0,0,0,0,0,0,0,0,0,"Aug 2019",2,0,1,0,0
"LOXTON",0,0,0,0,0,0,"5333",0,0,0,6115,0,0,0,0,1,0,533306,0,1,0,0,1,1,0,0,0,0,"Aug 2019",6,0,2,0,0
"CARPENTER ROCKS",0,0,0,0,0,0,"5291",0,0,0,6144,0,0,0,0,0,0,529107,0,0,0,0,0,0,1,0,0,0,"Aug 2019",1,0,0,0,0
"GLENBURNIE",0,0,0,0,0,0,"5291",0,0,0,6166,0,0,1,0,1,0,529121,0,0,0,0,0,0,0,0,0,0,"Aug 2019",2,0,0,0,0
"MURTHO",0,0,0,0,0,0,"5340",0,0,0,6174,0,0,0,0,0,0,534001,0,0,0,0,0,0,0,0,0,0,"Aug 2019",1,0,1,0,0
"PARINGA",0,0,0,0,0,0,"5340",0,0,0,6182,0,0,0,0,0,0,534002,0,0,0,0,0,0,0,0,0,0,"Aug 2019",1,0,1,0,0
"KAPUNDA",0,0,0,0,0,0,"5373",1,0,0,6198,0,1,0,0,0,0,537304,0,1,0,0,0,0,0,0,0,0,"Aug 2019",6,0,3,0,0
"MELROSE PARK",0,0,0,0,0,0,"5039",0,0,0,620,0,0,1,0,2,0,503903,0,1,0,0,0,1,0,0,0,0,"Aug 2019",7,0,2,0,0
"SUTTONTOWN",0,0,0,0,0,0,"5291",0,0,0,6215,0,0,0,0,0,0,529119,0,0,0,0,0,1,0,0,0,0,"Aug 2019",1,0,0,0,0
"WORROLONG",0,0,0,0,0,0,"5291",0,0,0,6230,0,0,0,0,0,0,529129,0,0,0,0,0,0,0,0,0,0,"Aug 2019",1,0,0,0,1
"CRESCENT",0,0,0,0,0,0,"5341",0,0,0,6266,0,0,0,0,0,0,534106,0,0,0,0,0,0,0,0,0,0,"Aug 2019",1,0,0,0,1
"MOORAK",0,0,0,0,0,0,"5291",0,0,0,6302,0,0,0,1,0,0,529122,0,0,0,0,0,0,0,0,0,0,"Aug 2019",1,0,0,0,0
"NOVAR GARDENS",0,0,0,0,0,0,"5040",0,2,0,632,0,0,1,0,0,0,504001,0,1,0,0,0,0,0,1,0,0,"Aug 2019",9,0,1,0,3
"HANSBOROUGH",0,0,0,0,0,0,"5374",0,0,0,6320,0,0,1,0,0,0,537401,0,0,0,0,0,0,0,0,0,0,"Aug 2019",1,0,0,0,0
"LAMEROO",0,0,0,0,2,0,"5302",0,0,0,6339,0,0,0,0,0,0,530201,0,0,0,0,0,1,0,0,0,0,"Aug 2019",5,0,1,0,1
"YAMBA",0,0,0,0,0,0,"5340",0,0,0,6354,0,0,0,0,0,0,534006,0,0,0,0,0,0,0,0,0,0,"Aug 2019",1,0,1,0,0
"QUORN",0,0,0,0,0,0,"5433",0,0,0,6364,0,0,0,0,0,0,543303,0,2,0,0,0,0,0,1,0,0,"Aug 2019",5,0,1,0,1
"MONASH",0,0,0,0,0,0,"5342",0,0,0,6380,0,0,0,0,0,0,534201,0,0,0,0,0,0,1,0,0,0,"Aug 2019",1,0,0,0,0
"BERRI",0,0,0,0,0,0,"5343",0,0,0,6390,0,1,0,2,1,0,534303,0,2,0,1,0,1,0,0,0,0,"Aug 2019",13,1,1,0,3
"EUDUNDA",0,0,0,0,1,0,"5374",0,0,0,6412,0,0,0,0,0,0,537406,0,0,0,0,0,0,0,0,0,0,"Aug 2019",1,0,0,0,0
"WYE",0,0,0,0,0,0,"5291",0,0,0,6423,0,0,0,0,0,0,529116,0,0,0,0,0,0,0,0,0,0,"Aug 2019",1,0,1,0,0
"YAHL",0,0,0,0,0,0,"5291",0,0,0,6428,0,0,0,1,0,0,529125,0,0,0,0,0,0,0,0,0,0,"Aug 2019",2,0,1,0,0
"WORLDS END",0,0,0,0,0,0,"5381",0,0,0,6436,0,0,0,0,0,0,538101,0,0,0,0,0,0,0,0,0,0,"Aug 2019",2,0,1,0,1
"NEW PORT",0,0,0,0,0,0,"5015",0,0,0,644,0,0,0,0,0,0,501505,0,1,0,0,0,0,0,0,0,0,"Aug 2019",2,0,0,0,1
"WASLEYS",0,0,0,0,0,0,"5400",0,0,0,6446,0,0,0,0,0,0,540002,0,0,0,0,1,0,0,0,0,0,"Aug 2019",1,0,0,0,0
"PORT MACDONNELL",0,0,0,0,0,0,"5291",0,0,0,6461,0,0,0,0,0,1,529115,0,0,0,0,0,0,0,0,0,0,"Aug 2019",1,0,0,0,0
"RENMARK",0,0,0,0,3,0,"5341",0,0,0,6471,0,0,4,2,2,0,534105,0,1,0,1,1,2,1,0,0,0,"Aug 2019",30,3,7,0,3
"RENMARK NORTH",0,0,0,0,0,0,"5341",0,0,0,6483,0,0,1,0,0,0,534103,0,0,0,0,0,0,0,0,0,0,"Aug 2019",1,0,0,0,0
"RENMARK WEST",0,0,0,0,1,0,"5341",0,0,0,6497,0,0,1,0,0,0,534104,0,0,0,0,0,0,0,0,0,0,"Aug 2019",2,0,0,0,0
"RHYNIE",0,0,0,0,0,0,"5412",0,0,0,6522,0,0,1,0,0,0,541203,0,0,0,0,0,0,0,0,0,0,"Aug 2019",1,0,0,0,0
"RIVERTON",0,0,0,0,0,0,"5412",0,0,0,6525,0,0,0,2,0,0,541202,0,0,0,0,0,0,0,0,0,0,"Aug 2019",2,0,0,0,0
"PORT ADELAIDE",0,1,0,0,5,1,"5015",0,4,1,655,0,0,2,2,5,0,501504,0,3,0,0,4,2,2,2,1,0,"Aug 2019",55,2,9,0,9
"WUNKAR",0,0,0,0,0,0,"5311",0,0,0,6573,0,0,0,0,0,0,531111,0,0,0,0,0,0,0,0,0,0,"Aug 2019",1,0,1,0,0
"CADELL",0,0,0,0,0,0,"5321",0,0,0,6586,0,0,0,0,0,0,532102,0,1,0,0,0,0,0,0,0,0,"Aug 2019",1,0,0,0,0
"TRURO",0,0,0,0,0,0,"5356",0,0,0,6609,0,0,0,0,0,0,535602,0,0,0,0,0,0,1,0,0,0,"Aug 2019",3,0,1,0,1
"MORGAN",0,0,0,0,0,0,"5320",0,0,0,6637,0,0,0,0,0,0,532007,0,1,0,0,0,1,0,0,0,0,"Aug 2019",3,0,0,0,1
"TANUNDA",0,0,0,0,1,0,"5352",0,0,0,6656,0,0,0,0,0,0,535204,0,1,0,0,0,0,1,0,0,0,"Aug 2019",6,1,1,0,1
"LARGS BAY",0,0,0,1,5,0,"5016",0,1,0,667,0,1,1,0,6,0,501601,0,4,0,0,0,1,0,0,1,0,"Aug 2019",35,1,7,0,6
"PENRICE",0,0,0,0,0,0,"5353",0,0,0,6671,0,0,0,1,0,0,535307,0,1,0,0,0,0,0,0,0,0,"Aug 2019",2,0,0,0,0
"COBDOGLA",0,0,0,0,0,0,"5346",0,0,0,6693,0,0,0,0,0,0,534601,0,0,0,0,0,0,0,0,0,0,"Aug 2019",1,0,1,0,0
"OWEN",0,0,0,0,0,0,"5460",0,0,0,6716,0,0,0,0,0,0,546002,0,0,0,0,0,0,0,0,0,0,"Aug 2019",2,1,1,0,0
"BALAKLAVA",0,0,0,0,5,0,"5461",0,0,0,6728,0,0,1,0,0,0,546110,0,1,0,0,1,0,1,0,0,0,"Aug 2019",11,0,2,0,0
"BURRA",0,1,0,0,1,0,"5417",0,0,0,6760,0,0,0,0,0,0,541705,0,1,0,0,0,0,0,0,0,0,"Aug 2019",4,0,0,0,1
"LARGS NORTH",0,0,0,0,2,0,"5016",0,0,0,679,0,3,3,0,0,0,501602,0,2,0,0,0,0,0,0,0,0,"Aug 2019",26,1,5,0,10
"WAIKERIE",0,0,0,0,0,0,"5330",0,0,0,6798,0,0,0,1,1,0,533013,0,0,0,0,1,0,0,0,0,0,"Aug 2019",7,0,2,0,2
"CROYDON",0,0,0,0,0,1,"5008",0,1,0,68,0,0,4,1,1,0,500801,0,0,0,0,0,2,0,0,1,0,"Aug 2019",15,1,3,0,0
"CLARE",0,0,0,0,0,0,"5453",0,0,0,6830,0,0,0,1,0,0,545309,0,0,0,0,0,2,0,0,0,0,"Aug 2019",11,0,2,0,6
"MORPHETTS FLAT",0,0,0,0,0,0,"5320",0,0,0,6838,0,0,0,0,0,0,532010,0,1,0,0,0,0,0,0,0,0,"Aug 2019",1,0,0,0,0
"BLANCHETOWN",0,0,0,0,0,0,"5357",0,0,0,6856,0,0,1,0,0,0,535705,0,0,0,0,0,1,0,0,0,0,"Aug 2019",3,0,1,0,0
"PAISLEY",0,0,0,0,0,0,"5357",0,0,0,6868,0,0,0,0,0,0,535701,0,0,0,0,0,1,0,0,0,0,"Aug 2019",1,0,0,0,0
"GREENOCK",0,0,0,0,0,0,"5360",0,0,0,6873,0,0,0,0,0,0,536001,0,1,0,0,0,0,0,0,0,0,"Aug 2019",3,0,0,0,2
"ANGASTON",0,0,0,0,1,0,"5353",0,0,0,6898,0,0,0,0,0,0,535308,0,0,0,0,1,2,0,0,0,0,"Aug 2019",9,0,1,0,4
"PETERHEAD",0,0,0,0,2,0,"5016",0,0,0,691,0,0,0,0,6,0,501603,0,0,0,0,0,0,0,0,0,0,"Aug 2019",16,0,6,0,2
"NURIOOTPA",0,0,0,0,0,0,"5355",0,0,0,6927,0,0,0,0,3,0,535503,0,1,0,0,3,1,0,2,0,0,"Aug 2019",19,0,8,0,1
"STOCKWELL",0,0,0,0,0,0,"5355",0,0,0,6938,0,0,0,0,0,0,535505,0,1,0,0,0,0,0,0,0,0,"Aug 2019",1,0,0,0,0
"ANNADALE",0,0,0,0,0,0,"5356",0,0,0,6943,0,0,0,0,0,0,535607,0,0,0,0,0,0,0,0,0,0,"Aug 2019",1,0,1,0,0
"PETERBOROUGH",0,4,1,0,1,0,"5422",0,0,0,6959,0,0,0,1,0,0,542207,0,0,0,0,1,0,0,0,0,0,"Aug 2019",11,1,1,0,1
"LYNDOCH",0,0,0,0,0,0,"5351",0,0,0,6978,0,0,0,0,0,0,535101,0,0,0,0,0,1,0,0,0,0,"Aug 2019",1,0,0,0,0
"MOUNT CRAWFORD",0,0,0,0,0,0,"5351",0,0,0,6987,0,0,0,0,0,0,535106,0,0,0,0,0,0,0,0,0,0,"Aug 2019",2,0,2,0,0
"WILLIAMSTOWN",0,0,0,0,0,0,"5351",0,0,0,6996,0,0,0,0,0,0,535103,0,0,0,0,0,1,1,0,0,0,"Aug 2019",2,0,0,0,0
"BLACK HILL",0,0,0,0,0,1,"5353",0,0,0,7005,0,0,0,0,0,0,535304,0,0,0,0,0,0,0,0,0,0,"Aug 2019",1,0,0,0,0
"CAMBRAI",0,0,0,0,0,0,"5353",0,0,0,7012,0,0,1,0,0,0,535305,0,0,0,0,0,0,0,0,0,0,"Aug 2019",1,0,0,0,0
"OSBORNE",0,0,0,1,1,0,"5017",0,0,0,703,0,1,1,0,0,0,501701,0,2,0,0,0,0,0,1,0,0,"Aug 2019",10,0,2,0,1
"CUMMINS",0,0,0,0,0,0,"5631",0,0,0,7034,0,0,0,0,0,0,563102,0,0,0,0,0,0,0,0,0,0,"Aug 2019",1,0,0,0,1
"PORT AUGUSTA",0,9,2,0,2,2,"5700",0,1,0,7052,0,4,8,6,3,0,570006,0,11,0,0,1,4,2,1,0,0,"Aug 2019",111,2,19,0,34
"PORT PIRIE",0,0,0,0,0,0,"5540",0,0,0,7069,0,0,0,0,3,0,554008,0,1,0,0,1,0,0,0,0,0,"Aug 2019",11,0,3,0,3
"PORT PIRIE SOUTH",0,1,0,0,1,0,"5540",0,0,0,7081,0,0,1,1,1,0,554009,0,2,0,0,0,1,0,1,0,0,"Aug 2019",15,3,1,0,2
"PORT PIRIE WEST",0,2,0,0,0,0,"5540",0,0,0,7093,0,0,4,2,0,0,554010,0,2,0,0,0,1,2,0,0,0,"Aug 2019",28,2,6,0,7
"RISDON PARK",0,1,0,0,1,0,"5540",0,0,0,7105,0,0,1,1,5,0,554011,0,6,0,0,0,0,2,2,0,0,"Aug 2019",30,3,4,0,4
"RISDON PARK SOUTH",0,1,0,0,0,0,"5540",0,0,0,7117,0,1,2,0,0,0,554012,0,3,0,0,1,0,0,0,0,0,"Aug 2019",12,1,1,0,2
"COWELL",0,1,0,0,0,0,"5602",0,0,0,7127,0,0,0,1,0,0,560206,0,0,0,0,0,0,0,0,0,0,"Aug 2019",3,0,0,0,1
"LUCKY BAY",0,0,0,0,0,0,"5602",0,0,0,7133,0,0,0,0,0,0,560208,0,0,0,0,0,0,0,0,0,0,"Aug 2019",1,0,1,0,0
"HART",0,0,0,0,0,0,"5464",0,0,0,7143,0,0,0,0,0,0,546404,0,0,0,0,0,0,0,0,0,0,"Aug 2019",1,0,1,0,0
"GULNARE",0,0,0,0,0,0,"5471",0,0,0,7149,0,0,0,1,0,0,547101,0,0,0,0,0,0,0,0,0,0,"Aug 2019",1,0,0,0,0
"TAPEROO",0,3,0,0,3,1,"5017",0,0,1,715,0,1,2,1,0,0,501702,0,5,0,0,0,1,0,1,0,0,"Aug 2019",31,1,5,0,6
"KADINA",0,2,1,0,0,0,"5554",0,0,0,7154,0,1,0,0,4,0,555403,0,1,0,0,1,0,0,0,0,0,"Aug 2019",13,0,1,0,2
"WALLAROO MINES",0,0,0,0,0,0,"5554",0,0,0,7181,0,0,0,0,0,0,555405,0,0,0,0,0,1,0,0,0,0,"Aug 2019",1,0,0,0,0
"WILLAMULKA",0,0,0,0,0,0,"5554",0,1,0,7188,0,0,0,0,0,0,555402,0,0,0,0,0,0,0,0,0,0,"Aug 2019",2,0,1,0,0
"PORT KENNY",0,0,0,0,0,0,"5671",0,0,0,7207,0,0,0,0,0,0,567101,0,0,0,0,1,0,0,0,0,0,"Aug 2019",2,0,1,0,0
"GLADSTONE",0,0,0,0,0,0,"5473",0,0,0,7219,0,0,0,0,0,0,547301,0,1,0,0,0,0,0,0,0,0,"Aug 2019",1,0,0,0,0
"LAURA",0,0,0,1,0,0,"5480",0,0,0,7224,0,0,0,0,0,0,548003,0,1,0,0,0,1,0,1,0,0,"Aug 2019",4,0,0,0,0
"NORTH BEACH",0,0,0,0,0,0,"5556",0,0,0,7235,0,0,0,0,0,0,555602,0,0,0,0,0,0,0,0,0,0,"Aug 2019",5,1,3,0,1
"WALLAROO",0,1,0,0,0,0,"5556",0,0,0,7244,0,0,3,0,1,0,555603,0,0,0,0,1,0,0,1,0,0,"Aug 2019",18,3,5,0,3
"PORT NEILL",0,0,0,0,0,0,"5604",0,0,0,7255,0,0,0,0,0,0,560401,0,0,0,0,0,1,0,0,0,0,"Aug 2019",1,0,0,0,0
"KIDMAN PARK",0,0,0,0,4,0,"5025",0,1,0,727,0,0,0,0,0,0,502502,0,0,0,0,0,1,0,0,0,0,"Aug 2019",15,0,3,0,6
"PORT LINCOLN",0,9,6,1,13,1,"5606",0,4,0,7271,0,1,9,13,10,0,560601,0,15,0,0,1,4,2,1,1,0,"Aug 2019",140,2,21,0,26
"BOSTON",0,0,0,0,0,0,"5607",0,0,0,7281,0,0,0,0,0,0,560720,0,0,0,1,0,1,0,0,0,0,"Aug 2019",2,0,0,0,0
"CHARLTON GULLY",0,0,0,0,0,0,"5607",0,0,0,7285,0,0,0,0,0,0,560726,0,0,0,0,0,0,0,0,0,0,"Aug 2019",1,0,1,0,0
"COFFIN BAY",0,0,0,0,0,0,"5607",0,0,0,7288,0,0,0,0,0,0,560713,0,0,0,0,0,0,0,0,0,0,"Aug 2019",2,0,2,0,0
"DUCK PONDS",0,0,0,0,0,0,"5607",0,0,0,7327,0,0,0,1,0,0,560716,0,0,0,0,0,0,0,0,0,0,"Aug 2019",1,0,0,0,0
"JAMESTOWN",0,0,0,0,0,1,"5491",0,0,0,7353,0,0,0,0,0,0,549102,0,0,0,0,0,0,0,0,0,0,"Aug 2019",2,0,1,0,0
"PORT HUGHES",0,0,0,0,0,0,"5558",0,0,0,7368,0,0,0,0,0,0,555809,0,0,0,0,0,0,0,0,0,0,"Aug 2019",1,0,1,0,0
"MILE END",0,0,0,0,6,2,"5031",0,3,0,739,0,1,4,5,5,0,503101,0,1,0,0,0,0,1,0,0,0,"Aug 2019",45,2,13,0,2
"STREAKY BAY",0,0,0,0,0,0,"5680",0,0,0,7399,0,0,0,0,1,0,568014,0,0,0,0,0,0,0,0,0,0,"Aug 2019",3,0,0,0,2
"CEDUNA",0,7,0,0,0,0,"5690",0,0,0,7409,0,0,7,3,1,0,569002,0,5,0,0,0,2,0,1,0,0,"Aug 2019",39,2,4,0,7
"MELROSE",0,0,0,0,1,0,"5483",0,0,0,7421,0,0,0,0,0,0,548301,0,0,0,0,0,0,0,0,0,0,"Aug 2019",2,0,1,0,0
"MOONTA",0,0,0,0,0,0,"5558",0,0,1,7462,0,0,0,1,0,0,555805,0,3,0,0,0,1,0,0,1,0,"Aug 2019",9,0,1,0,1
"MOONTA BAY",0,0,0,0,0,0,"5558",0,0,0,7474,0,0,1,1,0,0,555801,0,0,0,0,2,0,0,0,0,0,"Aug 2019",4,0,0,0,0
"CLINTON",0,0,0,0,0,0,"5570",0,0,0,7485,0,0,1,0,0,0,557002,0,0,0,0,0,0,0,0,0,0,"Aug 2019",1,0,0,0,0
"NORTH MOONTA",0,0,0,0,0,0,"5558",0,0,0,7508,0,0,0,0,0,0,555802,0,0,0,0,0,0,0,0,0,0,"Aug 2019",2,1,0,0,1
"MILE END SOUTH",0,0,0,0,0,0,"5031",0,0,0,751,0,0,0,1,1,0,503102,0,0,0,0,0,0,0,0,0,0,"Aug 2019",3,0,0,0,1
"DENIAL BAY",0,0,0,0,0,0,"5690",0,0,0,7525,0,0,0,0,0,0,569009,0,0,0,0,0,0,0,0,0,0,"Aug 2019",1,0,1,0,0
"PENONG",0,1,0,0,0,0,"5690",0,0,0,7536,0,0,0,0,0,0,569016,0,0,0,0,0,0,0,0,0,0,"Aug 2019",1,0,0,0,0
"BOOKABIE",0,0,0,0,0,0,"5690",0,0,0,7544,0,0,0,0,0,0,569018,0,0,0,0,0,0,0,0,0,0,"Aug 2019",1,0,0,0,1
"LEWISTON",0,0,0,0,0,0,"5501",0,0,0,7584,0,0,1,0,0,0,550101,0,0,0,0,0,0,1,0,0,0,"Aug 2019",4,0,1,0,1
"TWO WELLS",0,0,0,0,0,0,"5501",0,0,0,7614,0,0,3,1,0,0,550105,0,0,0,0,0,1,1,0,0,0,"Aug 2019",14,0,4,0,4
"THEBARTON",0,0,0,0,1,0,"5031",0,0,0,763,0,0,0,0,0,0,503103,0,0,0,0,1,1,1,0,0,0,"Aug 2019",7,0,2,0,1
"TARPEENA",0,0,0,0,0,0,"5277",0,0,0,7631,0,0,1,1,0,0,527702,0,0,0,0,0,0,0,0,0,0,"Aug 2019",2,0,0,0,0
"KALANGADOO",0,0,0,0,0,0,"5278",0,0,0,7640,0,0,0,0,0,0,527802,0,0,0,0,0,1,0,0,0,0,"Aug 2019",1,0,0,0,0
"MOUNT BURR",0,0,0,0,1,0,"5279",0,0,0,7651,0,0,0,0,0,0,527901,0,0,0,0,0,0,0,0,0,0,"Aug 2019",1,0,0,0,0
"PORT AUGUSTA WEST",0,3,0,0,1,0,"5700",0,1,0,7663,0,0,0,3,2,1,570007,0,4,0,0,0,1,1,0,0,0,"Aug 2019",38,4,7,1,9
"PORT PATERSON",0,0,0,0,0,0,"5700",0,0,0,7674,0,0,0,0,0,0,570005,0,0,0,0,1,0,0,0,1,0,"Aug 2019",2,0,0,0,0
"WAMI KATA",0,1,0,0,0,0,"5700",0,0,0,7679,0,0,0,0,0,0,570009,0,0,0,0,0,0,0,0,0,0,"Aug 2019",1,0,0,0,0
"CRYSTAL BROOK",0,0,0,0,1,0,"5523",0,0,0,7687,0,0,0,0,0,0,552308,0,0,0,0,0,0,0,0,0,0,"Aug 2019",2,0,0,0,1
"SOLOMONTOWN",0,1,0,0,2,0,"5540",0,0,0,7699,0,0,2,0,0,0,554013,0,0,0,0,0,0,0,0,1,0,"Aug 2019",9,1,2,0,0
"WHYALLA",0,0,0,0,1,1,"5600",0,0,0,7712,0,0,4,0,3,0,560001,0,2,0,0,2,1,1,0,0,0,"Aug 2019",44,0,15,0,14
"WHYALLA PLAYFORD",0,2,0,0,0,0,"5600",0,0,0,7724,0,2,0,0,0,1,560002,0,0,0,0,0,2,0,0,0,0,"Aug 2019",23,2,5,0,9
"MULLAQUANA",0,0,0,0,0,0,"5608",0,0,0,7741,0,0,1,0,0,0,560803,0,0,0,0,1,0,0,0,0,0,"Aug 2019",5,0,2,0,1
"TORRENSVILLE",0,1,0,0,1,1,"5031",0,3,1,775,0,0,3,1,5,0,503104,0,1,0,1,0,6,1,1,0,0,"Aug 2019",35,0,6,0,3
"WHYALLA NORRIE",0,2,0,0,8,1,"5608",0,1,0,7751,0,0,5,3,13,1,560801,0,5,0,0,0,7,6,1,1,0,"Aug 2019",129,7,29,0,39
"WHYALLA STUART",0,3,5,1,2,1,"5608",0,1,1,7763,0,1,12,8,2,1,560802,0,7,0,0,0,1,2,0,0,0,"Aug 2019",81,3,8,0,22
"SNOWTOWN",0,0,0,0,0,0,"5520",0,0,0,7773,0,0,0,0,1,0,552003,0,0,0,0,0,0,0,0,0,0,"Aug 2019",1,0,0,0,0
"YORKETOWN",0,0,0,0,0,0,"5576",0,0,0,7789,0,0,0,1,0,0,557601,0,0,0,0,0,0,0,0,0,0,"Aug 2019",1,0,0,0,0
"FOUL BAY",0,0,0,0,0,0,"5577",0,0,0,7792,0,0,0,0,0,0,557703,0,0,0,0,0,0,0,0,0,0,"Aug 2019",2,0,2,0,0
"CURRAMULKA",0,0,0,0,0,0,"5580",0,0,0,7800,0,0,0,0,0,0,558001,0,0,0,0,1,0,0,0,0,0,"Aug 2019",1,0,0,0,0
"BRAMFIELD",0,0,0,0,1,0,"5670",0,0,0,7804,0,0,0,0,0,0,567006,0,0,0,0,0,0,0,0,0,0,"Aug 2019",1,0,0,0,0
"THEVENARD",0,0,1,0,2,0,"5690",0,0,0,7810,0,0,0,1,0,0,569010,0,0,0,0,0,2,0,0,0,0,"Aug 2019",8,0,0,0,2
"YALATA",0,1,0,0,0,0,"5690",0,0,0,7826,0,0,1,0,0,0,569017,0,1,0,0,0,0,0,0,0,0,"Aug 2019",3,0,0,0,0
"MARION BAY",0,0,0,0,1,0,"5575",0,0,0,7838,0,0,0,0,0,0,557503,0,0,0,0,0,1,0,0,0,0,"Aug 2019",2,0,0,0,0
"WUDINNA",0,0,0,0,1,0,"5652",0,0,0,7868,0,0,0,0,0,0,565201,0,0,0,0,0,0,0,0,0,0,"Aug 2019",1,0,0,0,0
"BROOKLYN PARK",0,0,0,0,5,1,"5032",0,1,1,787,0,0,2,0,0,0,503201,0,0,0,0,1,1,0,0,1,0,"Aug 2019",24,2,1,0,8
"KARCULTABY",0,0,0,0,0,0,"5654",0,0,0,7873,0,0,0,0,0,0,565401,0,0,0,0,0,0,0,0,0,1,"Aug 2019",1,0,0,0,0
"PARHAM",0,0,0,1,0,0,"5501",0,0,0,7880,0,0,0,0,0,0,550110,0,2,0,0,0,0,0,0,0,0,"Aug 2019",4,0,0,0,1
"THOMPSON BEACH",0,0,0,0,0,0,"5501",0,0,0,7887,0,0,0,0,0,0,550108,0,0,0,0,0,0,0,0,0,0,"Aug 2019",1,0,1,0,0
"PERNATTY",0,0,0,0,0,0,"5713",0,0,0,7921,0,0,0,0,0,0,571311,0,0,0,0,0,0,0,0,0,0,"Aug 2019",1,0,1,0,0
"WARNERTOWN",0,0,0,0,0,0,"5540",0,0,0,7924,0,0,0,0,0,0,554015,0,1,0,0,0,0,0,0,0,0,"Aug 2019",1,0,0,0,0
"PORT WAKEFIELD",0,0,1,1,0,0,"5550",0,2,0,7944,0,0,0,0,0,1,555004,0,0,0,0,0,0,2,0,0,0,"Aug 2019",15,4,3,0,1
"ARTHURTON",0,0,0,0,0,0,"5572",0,0,0,7955,0,0,0,0,0,0,557201,0,0,0,0,0,1,0,0,0,0,"Aug 2019",1,0,0,0,0
"BALGOWAN",0,0,0,0,0,0,"5573",0,0,0,7959,0,0,0,0,0,0,557302,0,0,0,0,0,0,0,0,0,0,"Aug 2019",1,0,0,0,1
"MAITLAND",0,0,0,0,2,0,"5573",0,0,0,7965,0,0,2,0,0,0,557303,0,0,0,0,0,1,0,0,0,0,"Aug 2019",10,3,0,0,2
"CLARENCE PARK",0,1,0,0,0,0,"5034",0,0,0,799,0,0,2,0,2,0,503401,0,0,0,1,0,1,0,0,0,0,"Aug 2019",14,0,7,0,0
"STIRLING NORTH",0,0,0,0,1,1,"5710",0,0,0,7994,0,0,1,2,0,0,571001,0,0,0,0,0,0,0,1,0,0,"Aug 2019",11,0,3,0,2
"CROYDON PARK",0,1,0,0,3,0,"5008",0,2,0,80,0,0,1,0,1,0,500802,0,2,0,0,0,1,1,0,0,0,"Aug 2019",27,3,4,0,8
"NAPPERBY",0,0,0,0,0,0,"5540",0,0,0,8019,0,0,0,0,0,0,554004,0,0,0,0,0,1,0,0,0,0,"Aug 2019",2,0,0,0,1
"WHYALLA BARSON",0,0,0,0,0,0,"5601",0,0,0,8030,0,1,0,0,0,0,560105,0,0,0,0,0,0,0,0,0,0,"Aug 2019",2,0,0,0,1
"WHYALLA JENKINS",0,0,0,0,0,1,"5609",0,0,0,8045,0,0,0,0,0,0,560901,0,0,0,0,0,0,1,0,0,0,"Aug 2019",5,0,1,0,2
"IRON BARON",0,0,0,0,2,0,"5611",0,0,0,8056,0,0,0,0,0,0,561101,0,0,0,0,0,1,0,0,0,0,"Aug 2019",4,0,0,0,1
"IRON KNOB",0,0,0,0,0,0,"5611",0,0,0,8058,0,0,0,0,0,0,561102,0,0,0,0,0,0,0,0,0,0,"Aug 2019",1,0,1,0,0
